created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Dec 27 03:09:06 +0000 2023;1739845833737359566;"Idol K-Pop Diduga Dukung Produk Pro Israel, Netizen Serukan Boikot Doyoung NCT hingga Siwon Super Junior https://t.co/LJRHZi6YVZ";0;0;0;0;in;1217625008169635840;1739845833737359566;PRDepok;https://twitter.com/PRDepok/status/1739845833737359566
Wed Dec 27 02:58:28 +0000 2023;1739843157683237097;"@espoirry @kometipp @archaesd @starfess Hadeuh, lebih tepatnya bukan nggak boikot pasti pro israel, tapi di sini poinnya di mana rasa kemanusiaan lu sebagai manusia. Membeli produk mereka sama aja lu mendanai mereka. Genocide udah lebih dari 70 hari, banyak warga di sana yang meninggal.   Paham gak lu?";0;1;0;0;in;1718920375567020032;1739614789381607857;Human__Walker;https://twitter.com/Human__Walker/status/1739843157683237097
Wed Dec 27 02:44:21 +0000 2023;1739839606127046923;"@stnsooyaaa_ @Putridevpard @Sortessss @pheebsbuffayyy @bluuvely @starfess Goblok bet dah, lu baca itu argumen tolol. Boikot itu berarti gak beli produk mereka lagi. Kalau mereka masih beli setelah apa yang terjadi di Palestina berarti mereka gak perduli dan gak punya rasa kemanusiaan karena mendanai Israel. Paham kagak lu tolol?";0;0;0;0;in;1718920375567020032;1739614789381607857;Human__Walker;https://twitter.com/Human__Walker/status/1739839606127046923
Wed Dec 27 02:25:18 +0000 2023;1739834812142420128;"kesimpulan, jujur aku kecewa sm member yg aku stan. Tp aku bener bener mau edukasi mereka buat paham mengenai palestina, dan semoga mereka tersadar. That’s why aku unfoll member yg soft selling mengenai produk pro israel. Tp jujur itu hak kalian bjir mau boikot dan bela member—";0;1;0;0;in;1188301181661016065;1739834812142420128;dkhclo;https://twitter.com/dkhclo/status/1739834812142420128
Wed Dec 27 02:19:30 +0000 2023;1739833351736000764;"@caratstalk Menghapus postingan yang berkaitan sama produk yg kita boikot dan ga post merek apapun yg support Israel, aku mungkin bakal ttp hype sih. Cuman klo kyk tetep bersikap ga peduli, i Will say goodbye";0;0;0;0;in;1282577444663222274;1739554500552389049;aeshaya__;https://twitter.com/aeshaya__/status/1739833351736000764
Wed Dec 27 02:06:19 +0000 2023;1739830035035590728;"Top News 2: Gerakan boikot produk yang dianggap terkait Israel sudah berlangsung lebih dari 2 bulan sejak perang pecah di Gaza.  Pengusaha menganggap pemerintah terlambat turun tangan mengatasi kesimpangsiuran aksi boikot masyarakat. Selengkapnya: https://t.co/10YgkiclCR #Boikot";0;1;0;0;in;552523769;1739830028052128148;KATADATAcoid;https://twitter.com/KATADATAcoid/status/1739830035035590728
Wed Dec 27 01:51:25 +0000 2023;1739826283889180969;"@_okmarin Mau nanya deh, emang warga SK se-ignorant itu soal isu ini? Dr kemarin liat twit org korea malah iaya ngeledek gt soal boikot produk pro Israel";0;1;0;0;in;1535298926772776961;1739825396856562015;theasdf2004;https://twitter.com/theasdf2004/status/1739826283889180969
Wed Dec 27 01:20:34 +0000 2023;1739818521822110158;"@Doublehenry1 @tanyarlfes Neutral berarti, ga usah nyuruh boikot agensi orang, karena ga dibuat dengan jelas , KLO mau kamu ga suka gw ga larang sih , yg pasti gw masih dukung Jennie tapi ga setuju dengan kontrak Israel , bagaimana pun dia JUGA promosi produk Palestina juga";0;2;0;0;in;1602998696853254144;1738873125826375924;Tokufans743;https://twitter.com/Tokufans743/status/1739818521822110158
Wed Dec 27 01:07:48 +0000 2023;1739815308456833112;"Idol Kpop menjadi sorotan kontroversi terkait promosi produk dan merek yang mendukung Israel. Yuk, kita dukung gerakan boikot produk Israel untuk menunjukkan solidaritas kepada Palestina!";0;0;0;0;in;1726142411557175296;1739815308456833112;FaniaRahmma;https://twitter.com/FaniaRahmma/status/1739815308456833112
Wed Dec 27 01:07:26 +0000 2023;1739815214634406192;"Janganlah kita terlalu mudah terpancing oleh kontroversi yang melibatkan idol Kpop. Tetap fokus pada musik dan talenta mereka yang menghibur, serta dukung gerakan boikot produk dan merek yang mendukung genosida Israel terhadap Palestina.";0;0;0;0;in;1726109012180324352;1739815214634406192;Mikealleee;https://twitter.com/Mikealleee/status/1739815214634406192
Wed Dec 27 01:06:11 +0000 2023;1739814902439809390;"Jangan lupa, teman-teman, untuk selalu mendukung gerakan boikot produk dan merek yang terlibat dalam kegiatan genosida Israel terhadap Palestina. Kita harus berdiri bersama untuk keadilan dan perdamaian.";0;0;0;0;in;1726051966672093184;1739814902439809390;Kayla88A;https://twitter.com/Kayla88A/status/1739814902439809390
Wed Dec 27 01:01:21 +0000 2023;1739813685206622301;"Sayang sekali melihat idol Kpop terlibat dalam kontroversi promosi produk dan merek yang mendukung Israel. Kita harus ingat bahwa ada produk dan merek yang mendukung genosida Israel terhadap Palestina. Mari dukung gerakan boikot produk Israel";0;0;0;0;in;1714228463715155968;1739813685206622301;naddiaaurrel;https://twitter.com/naddiaaurrel/status/1739813685206622301
Wed Dec 27 00:59:41 +0000 2023;1739813264169803807;"Hey guys, jangan lupa untuk selalu memperhatikan kontroversi yang melibatkan idol Kpop terkait promosi produk dan merek yang mendukung Israel. Yuk, dukung gerakan boikot dengan tidak menggunakan produk-produk tersebut!";0;0;0;0;in;1714495716213817344;1739813264169803807;ekoopyoo;https://twitter.com/ekoopyoo/status/1739813264169803807
Wed Dec 27 00:32:13 +0000 2023;1739806353781375199;"please kita semua harus cermat ya guyss! jangan pernah tutup mata kalau idol kita ngedukung zionis, langsung boikot aja, karena hal sekecil apapun yang mereka lakukan baik itu mempromosikan produk yang pro Israel, kerja sama, dll, itu berdampak besar bagi saudara kita Palestine";0;0;0;1;in;1739774292534218752;1739806353781375199;jihooxntreasure;https://twitter.com/jihooxntreasure/status/1739806353781375199
Wed Dec 27 00:31:16 +0000 2023;1739806113279934808;"Semenjak ada boikot produk yg kemungkinan nyumbang buat israel ibukku udah jarang nyetok kaldu bubuk merah R****, padahal sebelumnya selalu ada di laci. Sekarang ganti pake kecap ikan produksi lokal, ternyata lebih enak woyyy aku gak keganggu sm baunya sih";0;0;0;0;in;1392113643190247425;1739806113279934808;icyyetsilly;https://twitter.com/icyyetsilly/status/1739806113279934808
Wed Dec 27 00:27:52 +0000 2023;1739805259097366735;"@chiaruuya Pertanyaan gw bang, @elonmusk dukung Israel. Produk beliau adalah Aplikasi yang kita pake. Terus knapa ga di boikot juga ini sekalian "X"? Kok selektif banget bang? Masalahnya Keluarga, temen, banyak yg kerja atau cari duit dari prusahaan tersebut. Ga logis aja si bang buat gw.";0;0;0;0;in;1704057744876343296;1739555623971529184;sbuxsignaturec;https://twitter.com/sbuxsignaturec/status/1739805259097366735
Wed Dec 27 00:26:25 +0000 2023;1739804895245730015;"Jadi, ternyata idol Kpop juga bisa jadi brand ambassador produk yang mendukung genosida ya? Mungkin mereka lupa kalau ada daftar produk Israel yang diboikot oleh Movement. Jadi, siapa yang mau ikutan boikot juga? 🤔";0;0;0;0;in;1509772029930926082;1739804895245730015;MarwaSaqina;https://twitter.com/MarwaSaqina/status/1739804895245730015
Wed Dec 27 00:19:14 +0000 2023;1739803084610748551;"@6undul0h itu sih memuakkan 😹😹😹😹😹ada dalilnya kah di kuran utk boikot produk yg pro israel? Jangan ngadi ngadi🙀🙀🙀🙀";0;0;0;0;in;1314293956138557440;1739650252892733887;Hyoga59440799;https://twitter.com/Hyoga59440799/status/1739803084610748551
Wed Dec 27 00:14:59 +0000 2023;1739802016690606263;"Ketika baru ngehype karena baru tau #SCOUPS lalu trending dan trendingnya naikin HT boikot produk yg mendukung Israel. Disitu carat berharap Scoups dan Pledis harus tau dan tidak menggunakan produk pro israel. Demi kemanusiaan. #FreePalestine";0;0;0;0;in;1373794938;1739802016690606263;nonayuli_012;https://twitter.com/nonayuli_012/status/1739802016690606263
Tue Dec 26 23:41:57 +0000 2023;1739793702779076995;"@pistachiaw @youngrangdan @kheeeemmz @ahmdzaii @starfess iya bener bgt, fyi ayahku itu aktivis dan sejak kecil aku udh terbiasa sama problem palestine israel ini, dan segala produk yg harus di boikot itu udh ter tempel di dinding rumahku sejak aku umur 4 tahun jadi emang bener udh lamaaaaa bgt..";0;0;0;3;in;1391418162755768321;1739614789381607857;dddoaimnida;https://twitter.com/dddoaimnida/status/1739793702779076995
Tue Dec 26 23:35:50 +0000 2023;1739792162903212058;"@kookiesales Kalo lo marah sama orang yang kaya gitu sok mangga, disini gue dan kebanyakan orang boikot dy karna dia support produk israel. Gausah mukul rata ya bocil bangsat yang unfoll dy sama dengan haters.";0;0;3;18;in;1567624120153800704;1739639195302506787;Akugatausuwer;https://twitter.com/Akugatausuwer/status/1739792162903212058
Tue Dec 26 23:34:36 +0000 2023;1739791852323397944;"Gak papa banget lu gak setuju ama boikot produk israel, tapi dengan loh gak setuju dengan org2 yg menyerukan boikot produk tersebut di akun Idol yg mempromosikan, trus luh ngatain " Palestina emg nyusahin org deh " , menurut gw luh gk punya hati sih !! #fanskpop https://t.co/9k5B2uqpQc";0;1;0;0;in;1722666398059839488;1739791852323397944;Mashyta_;https://twitter.com/Mashyta_/status/1739791852323397944
Tue Dec 26 22:17:57 +0000 2023;1739772563226816616;"@xonxoxol rill nder, di fyp gue tiap kali lewat nih video boikot idol yg support produk pro israel komennya pada denial bjiirr, beda banget sama di twt";0;1;0;8;in;1394261318857674752;1739772039031075179;staffnyaBTS;https://twitter.com/staffnyaBTS/status/1739772563226816616
Tue Dec 26 21:17:01 +0000 2023;1739757231187640600;"Nah, BDS Movement ini menyeru publik untuk boikot produk dari sejumlah perusahaan besar yang terlibat dalam serangan Israel ke Palestina. Info lebih lanjut soal BDS dan tujuannya bisa dilihat di gambar atau kunjungi Instagram gerakanbds buat info yang lebih lengkap. https://t.co/obOqqDxOaw";0;1;0;0;in;1670310533889937408;1739757205619085673;fourthcantik;https://twitter.com/fourthcantik/status/1739757231187640600
Tue Dec 26 21:03:08 +0000 2023;1739753735835029983;"@Aryprasetyo85 @007koteka @_BungHerwin @_memoryusang @Affan79992133 @al_lasan @NgkongRoses @AgusValent65949 @BiLLRaY2019 @Marbot_Udien @seruanhl Tetap kawal boikot produk pro zionis Israel seperti produk danone aqua!!";0;0;0;0;in;1726285449722036224;1739590768661340300;KhoiriZulf57482;https://twitter.com/KhoiriZulf57482/status/1739753735835029983
Tue Dec 26 21:02:22 +0000 2023;1739753542242677144;"This. Aku lihat TL jadi banyak war berkedok pembelaan terhadap palestine. Banyak haters yang jadi nyalahin idol yang gak secara langsung promosiin produk israel. Padahal kita gak bisa memaksa idol itu ikut boikot kayak kita";0;1;0;1;in;1626232786284863498;1739753542242677144;Whalien_fi;https://twitter.com/Whalien_fi/status/1739753542242677144
Tue Dec 26 19:40:24 +0000 2023;1739732914538172421;"@Lembayungsyahdu Mending kita yang boikot produk zionis Israel tuh,walau SGIE masih baru populer dikalangan penonton debat kemarin";0;0;0;0;in;1701394219544510464;1739418018734801038;adiosfey99853;https://twitter.com/adiosfey99853/status/1739732914538172421
Tue Dec 26 18:47:50 +0000 2023;1739719685657305522;"@tidilytired @taebyzs @starfess Lu berharap semua org di dunia ini gak beli produk mereka karena org2 lg pada boikot? Ya gak akan bisa. Lu fokus boikot produknya aja udah. Tp sampe musuhin org2 yg pake produk mereka tuh, lu apa bedanya sama Israel?";0;0;0;1;in;1295076571200385024;1739614789381607857;hdeevn;https://twitter.com/hdeevn/status/1739719685657305522
Tue Dec 26 18:39:56 +0000 2023;1739717698144321600;"kemarin RTB jakarta harusnya ada yg bawa banner boikot sbucks &amp  mukidi, especially yg di section pink a/b. mungkin member bisa notis sedikit dan lebih aware lagi, semoga anak jype ga ada yg beli sbucks ataupun promosiin produk pro israel 🙏🏻  #JYPE_BOYCOTT_GENOCIDE";0;0;0;0;in;1259868243197493248;1739717698144321600;wickxity;https://twitter.com/wickxity/status/1739717698144321600
Tue Dec 26 18:12:10 +0000 2023;1739710711285321847;"@p_vanillasky @convomfs Gak usah sok sokan, belum tentu yg boikot produk israel gak jadi pengikut dajjal";0;0;0;0;in;60927620;1739435840731070632;bachtiarWIB;https://twitter.com/bachtiarWIB/status/1739710711285321847
Tue Dec 26 17:55:27 +0000 2023;1739706505971286334;"@ciraplaici Masih banyak peniaga yg menjual produk boikot seperti Nestle. Entah apalah susah sangat tukar ke kopi Wonda.  Lepas tu yg instafemes sorang ni pulak tak buat product research, promote La Mer yg supports Israel 🇮🇱.   Adehh https://t.co/4YB2G3T2m8";1;3;12;65;in;796662073019207680;1739629973143793842;BarnAndBrxfast;https://twitter.com/BarnAndBrxfast/status/1739706505971286334
Tue Dec 26 17:40:17 +0000 2023;1739702689175687187;"@MissChoiTOP @starfess Itu kan postingan lama nder, di korea jg baru2 ini mulai tau ttg isu boikot produk israel.. Ini rame lgi kan karna idol kpop kompak post foto produk2 itu, sedangkan pas bln september itu ya kyk sebatas minum kopi biasa, krn starbuck di korea jg populer";0;1;0;4;in;1285212076294598656;1739697617515503778;psychoarlztn_p;https://twitter.com/psychoarlztn_p/status/1739702689175687187
Tue Dec 26 17:08:32 +0000 2023;1739694698502193494;"@tengokkananatas @deVitarium @starfess Lah kamu yg gk sesuai konteks dari tadi maksa pendapat boikot secara umum ke pendapatku, terus bilang boikot itu sebisa mungkin. Tapi aku bilang sosmed produk israel gk terima aku bilang aku boikot produk kopinya bkn orang yg minum kopinya jg gk terima. Mau mu apasih? 🤣🤣🤣🤣🤣";0;1;0;1;in;1616837226083803136;1739614789381607857;Rs_slvn;https://twitter.com/Rs_slvn/status/1739694698502193494
Tue Dec 26 17:06:04 +0000 2023;1739694075367059888;"Karena ga semua orang korea tau ttg boikot produk yg dukung israel, tapi bagusnya ikon mereka mau dengerin kata fans ...dan di mv ikon suka ada selipan ttg palestine. Kemarin mreka kyknya emg kurang tau ttg hal boikot gtu...";0;0;0;1;in;1285212076294598656;1739694075367059888;psychoarlztn_p;https://twitter.com/psychoarlztn_p/status/1739694075367059888
Tue Dec 26 17:03:55 +0000 2023;1739693537275572275;"Jika itu idola kalian yang jadi BA dan menerima ujaran kebencian Apakah kalian juga terluka ?  Keluarga kalian ada yang kerja di McD dll ? Apakah kalian juga memberikan ujaran kebencian ?  Kita memang harus boikot produk Pro Israel !!!  Tapi jangan menyerang "pekerja"";0;1;0;1;in;1572916141538021376;1739693537275572275;Rommiyatun1;https://twitter.com/Rommiyatun1/status/1739693537275572275
Tue Dec 26 16:49:38 +0000 2023;1739689941255561528;"Perang ini harus segera dihentikan. Sesegera mungkin. Israel harus stop menyerang karena justru akan membunuh negaranya sendiri akibat dari boikot produk yang sedang berjalan. Hamas pun begitu. You two clearly are not innocent.";0;0;0;0;in;1732654170292060160;1739686270228713734;TemplarOfficer;https://twitter.com/TemplarOfficer/status/1739689941255561528
Tue Dec 26 16:35:27 +0000 2023;1739686372439740899;"@tengokkananatas @deVitarium @starfess Berbeda pendapat itu wajar saya jg tdk memaksa orang lain itu berpendapat seperti saya, kita cukup saling menghargai pendapat masing-masing. Saya lebih ke introspeksi diri sih di rumah saya jgn2 masih ada produk israel tapi malah saya marah2 ke orang lain perihal boikot.";0;1;0;0;in;1616837226083803136;1739614789381607857;Rs_slvn;https://twitter.com/Rs_slvn/status/1739686372439740899
Tue Dec 26 16:33:53 +0000 2023;1739685976597823531;"ternyata bapak gwe strict bgt masala boikot produk yg pro israel waw.";0;0;0;0;in;1604333169737494529;1739685976597823531;emptyemphaty;https://twitter.com/emptyemphaty/status/1739685976597823531
Tue Dec 26 16:22:06 +0000 2023;1739683010222735631;"sebenernya ga mau ikutan bahas-bahas boikot-boikotan kpop idol, tapi menurut gue bahasannya udah jauh banget sih, malah orang ga fokus boikot malah hate. tbh, 98% kpop idol pasti mengonsumsi produk pro israel. yang harus lu lakuin bukan hate, tapi edukasi.";0;2;0;12;in;1014537174752956421;1739683010222735631;starlightenbbh;https://twitter.com/starlightenbbh/status/1739683010222735631
Tue Dec 26 16:07:03 +0000 2023;1739679224074731526;"@Taehyung_twins Mohon maaf kanjeng, member bts pro Palestina jk kerjasama ama CK sebelum war Israel ama Palestina memuncak dan belum ada boikot produk maupun brand... Garis bawahi, member saat ini bahkan tdk melakukan aktivitas apapun yg mendukung kegiatan zionis, ya iyalah org sibuk wamil kok😒";0;0;0;0;in;783322426847494145;1739515925320372298;santaiajawee;https://twitter.com/santaiajawee/status/1739679224074731526
Tue Dec 26 16:03:32 +0000 2023;1739678340049731610;"@Aryprasetyo85 @007koteka @_BungHerwin @_memoryusang @Affan79992133 @al_lasan @NgkongRoses @AgusValent65949 @BiLLRaY2019 @Marbot_Udien @seruanhl jangan beli produk danone aqua mereka merupakan produk pro zionis yang membela israel lebih baik di boikot saja dari indonesia";0;0;0;0;in;1731269378858205184;1739590768661340300;AgusTjandra55;https://twitter.com/AgusTjandra55/status/1739678340049731610
Tue Dec 26 15:47:22 +0000 2023;1739674270098235548;"@NarasiNewsroom 172 negara dukung pembentukan negara palestina dan 4 negara melawan,  &amp  jd sia² krn veto as,  ok pbb gk berguna,  tapi, hamas, hizbullah, yaman, bikin keder israel, as, sekutu,  netijen ina-malay-turki julid berpahala,  rakyat lintas negara boikot produk yg dukung dana israel...";0;0;0;0;in;1501420747549736960;1739555334337986831;low_lowi;https://twitter.com/low_lowi/status/1739674270098235548
Tue Dec 26 15:45:59 +0000 2023;1739673922352582821;"Pentingnya boikot produk yg pro israel. Biar israel ga dapet pasokan dana lagi terus bangkrut mampus deh tuh negara";0;0;0;0;in;1021970954610716677;1739673922352582821;dimokkays;https://twitter.com/dimokkays/status/1739673922352582821
Tue Dec 26 15:22:01 +0000 2023;1739667890402742495;"Liat temen bangga bgt make produk boikot, berkali2 di story in, pake caption “bismillah gak niat dukung israel kok blablabla”  mksd gue kalo emg lo gada alternatif lain dan terpaksa konsumsi produk itu silahkan, terserah mau sekali duakali. tp harus bgt di story in njing?!";0;0;0;0;in;1550210242994384896;1739667890402742495;g0gumappang;https://twitter.com/g0gumappang/status/1739667890402742495
Tue Dec 26 14:56:19 +0000 2023;1739661425457643881;"@Avolanza 😎 mungkin boikot dari tiap negara terhadap produk zionis Takan berhenti bahkan semakin ditingkatkan !!! Akibat kelicikan kaum zionis Israel !!!!";1;2;7;47;in;1630976361652424704;1739633288808137002;AnwarOjat;https://twitter.com/AnwarOjat/status/1739661425457643881
Tue Dec 26 14:53:36 +0000 2023;1739660741106683905;"@_mielovers @cinderjaems Kata siapa cuma indo? Di Australia beberapa resto McD dan kedai Starbucks ditutup sama masa aksi boikot. Seluruh dunia yg mengencam aksi genosida, ngelakuin aksi boikot buat produk pendukung Israel. Di Korea jg ada aksi demo kan? Pasti artis sana juga tau kali isi ini.";0;0;0;5;in;1576050761288404992;1739581730359816218;luvinthesize;https://twitter.com/luvinthesize/status/1739660741106683905
Tue Dec 26 14:45:15 +0000 2023;1739658640217473212;"@sianakboba @ganjarpranowo Salah satu langkah kita untuk membantu warga palestina adalah dengan boikot produk pro zionis israel seperti danone aqua, dan lebih pilih produk produk lokal untuk sehari hari";0;0;0;0;in;1543664909892075520;1739496298469081499;GilangPramatama;https://twitter.com/GilangPramatama/status/1739658640217473212
Tue Dec 26 14:44:16 +0000 2023;1739658390396457320;"iya tau si boikot itu hak mereka, kt gabisa maksa. tp kalau lu punya hati nurani mah harusnya tau produk" israel wajib di boikot. bukannya malah ttep di beli. mui aja udah larang kt buat beli produk israel. kok ya masih ada aja yg beli.";0;1;0;0;in;1334878689784315908;1739658390396457320;DewPrim;https://twitter.com/DewPrim/status/1739658390396457320
Tue Dec 26 14:44:07 +0000 2023;1739658354539233781;"@sianakboba @ganjarpranowo Setelah tau produk danone aqua sebagai salah satu penyumbang dana dalam kegiatan zionis israel, saya lebih baik boikot aja ni produk";0;0;0;0;in;1543752264854433793;1739496298469081499;WulanPitaloka2;https://twitter.com/WulanPitaloka2/status/1739658354539233781
Tue Dec 26 14:43:11 +0000 2023;1739658118634865020;"@sianakboba @ganjarpranowo Sudah waktunya lebih pilih dan pakai produk lokal saja seperti misalnya Le Minerale, sehingva produk lokal juga bisa lebih berkembang lagi. Boikot aja deh produk" terafiliasi pro zionis israel seperti danone aqua, KFC, Mcd";0;0;0;0;in;1556615877361283072;1739496298469081499;RAsitak04;https://twitter.com/RAsitak04/status/1739658118634865020
Tue Dec 26 14:41:48 +0000 2023;1739657770176237960;"@sianakboba @ganjarpranowo Kalau denger berita mengenai palestina, rasanya emang harus deh boikot produk produk terafiliasi pro zionis israel seperti danone aqua, nestle, unilever";0;0;0;0;in;1614484679801073664;1739496298469081499;agungpu51638796;https://twitter.com/agungpu51638796/status/1739657770176237960
Tue Dec 26 14:40:16 +0000 2023;1739657386015744203;"@vindestwitt Min maaf out topik, klo boleh tau VINDES ada kerjasama ya dgn Disney? Secara pak pinsen ngeluarin statement pas episode terbaru ini. Soalny kan lagi rame isu boikot produk yg mendukung genosida nih. Nah Disney termasuk yg mendukung bahkan menyumbang 2jt dolar ke israel.";0;0;0;0;in;403306282;1739519678375211015;takuterang;https://twitter.com/takuterang/status/1739657386015744203
Tue Dec 26 14:33:56 +0000 2023;1739655791949525416;"ni org2 yg masih pada beli mekdi, kfc, starbucks, dll intinya yg masih suka beli produk" israel dan beban bgt di suruh boikot, harus liat ini. lu seneng bs makan enak, tp liat noh org" palestine makan aja hrus ky gini. uang lo masuk ke israel malah nambah beban palestina tolol";0;0;0;0;in;1334878689784315908;1739655791949525416;DewPrim;https://twitter.com/DewPrim/status/1739655791949525416
Tue Dec 26 14:32:13 +0000 2023;1739655358149509481;"Sokor padahal negara maju tapi kalah sama negara berkembang yang mampu boikot produk pro Israel,emang Korea dalam masalah boikot ini agak terlambat mereka baru mulai Desember.dikorea banyak produk lokal dan kafe lokal yang harusnya kalian warga sokor dukung usaha lokal disana";0;0;0;0;in;1246453725742264323;1739655358149509481;IchiAnggi_F;https://twitter.com/IchiAnggi_F/status/1739655358149509481
Tue Dec 26 14:20:53 +0000 2023;1739652505880199342;"@convomfs Apa Korea negara maju? Bahkan mereka aja baru tau ttg boikot produk pro Israel yg jelas" udh dari lama org" seluruh dunia ngmgin ttg boikot produk pro israel. Entah mereka yg ga update berita, atau bahkan ga ada aliran internet🤷🏻‍♀️ https://t.co/2sV8FU02HV";0;0;0;0;in;1427298535892869123;1739643606141669419;echjae;https://twitter.com/echjae/status/1739652505880199342
Tue Dec 26 14:09:31 +0000 2023;1739649647147467067;"Btw sd ku dulu udah secara terang terangan buat boikot produk-produk Israel dan mengedukasi seluruh siswa siswinya akan hal tersebut. Dan bener-bener speak up dan vocal banget kl bicara tentang konflik yg lagi panas ini dari duluuuu banget";0;0;0;0;in;1499374631660437504;1739649083940512081;JaeKyumi;https://twitter.com/JaeKyumi/status/1739649647147467067
Tue Dec 26 13:59:03 +0000 2023;1739647012583473440;"Gak usah munafik lu lu semua udah ngurangin produk² Israel blum ? Boikot tuh bukan dengan cara lu ngehate idol nya anj , dengan cara mengurangi pemakaian produk tersebut , once juga udah ngasih tau baik² lewat bubble";0;0;0;0;in;1189134995270488064;1739647012583473440;mixxbumblebee_;https://twitter.com/mixxbumblebee_/status/1739647012583473440
Tue Dec 26 13:58:18 +0000 2023;1739646824217276658;"@laliluleyoww Mohon maaf nih kak secara tidak langsung dia mendukung zionis karna itu produk Israel kan ?dia beli dia mendukung karna stbk juga membayar pajak ke negara dn negara saat ini membutuh kn uang untuk melanjut kan perang nya sedang kn produk besar dari Israel sudah di boikot";0;2;0;0;in;1723623896094785536;1739594634769346871;ManisahMan26872;https://twitter.com/ManisahMan26872/status/1739646824217276658
Tue Dec 26 13:58:09 +0000 2023;1739646787508715582;"Perasaan kemaren tuh yg disuruh boikot idol yg promosiin produk2 israel dah, lah ini mah mereka kan buat konsumsi sendiri dan ini jg ke gap karna fans/stalker. Mereka jg msh nutupin itu produk 🗿🗿🗿";0;0;0;0;in;1662771006031941632;1739646787508715582;Anaknyadahrene;https://twitter.com/Anaknyadahrene/status/1739646787508715582
Tue Dec 26 13:53:14 +0000 2023;1739645548611899699;"Fokus utamanya udah bukan boikot produk pro Israel dan cancel idol yang pro Israel, tapi nyebar hate. Fokus dong fokus, bhaksssss.";0;0;1;0;in;1096265126766768129;1739645548611899699;americanojhoa2x;https://twitter.com/americanojhoa2x/status/1739645548611899699
Tue Dec 26 13:13:54 +0000 2023;1739635650700423311;"@convomf Kalo yang ga ikut boikot produk yang dukung israel di apain orangnya? pengen nanya aja😁";0;0;0;0;in;1722368281540280320;1739490004764868883;KnightKings31;https://twitter.com/KnightKings31/status/1739635650700423311
Tue Dec 26 13:13:18 +0000 2023;1739635498833068438;"@starfess Njirr padahal awal boikot buat yg secara terang" an promosi produk yg pro Israel, lah kok malah merambat ke idol" yg secara tidak sengaja ke foto lagi beli produk itu, kalo kek gitu mah semua idol K-Pop pro Israel dong orang mereka sukanya minum SB😭";0;0;0;9;in;1388127631351025664;1739614789381607857;DinaRF17;https://twitter.com/DinaRF17/status/1739635498833068438
Tue Dec 26 13:06:17 +0000 2023;1739633732582297967;"@barcaztas Beda. Senjata bisa dikuasai. Tapi X/Twitter dan Elon Musik ini aktif dukung Israel via dana &amp  data.   Ayo boikot juga KFC, McD, Unilever, meski banyak Indonistan kerja di situ.   Selain produk dan perusahaan, boikot juga negara yang dukung Israel seperti Amerika dan Arab Saudi.";0;1;0;0;in;333908090;1739470298314063969;dediapmin;https://twitter.com/dediapmin/status/1739633732582297967
Tue Dec 26 13:03:31 +0000 2023;1739633038299197662;"@goldensoml iyaa bjir gedeg bgt, mereka boikot produk” israel trs speak up sana sini ttg palestine tp pas idol nya kayak gitu malah tutup mata, gws klo kt gue";0;1;0;0;in;1365708652791754754;1739590503338045849;s0urcig4rettes;https://twitter.com/s0urcig4rettes/status/1739633038299197662
Tue Dec 26 13:01:48 +0000 2023;1739632603312066708;"@autumxns gencer kalau soal boikot. Kayaknya Twitter tuh punya "ruangannya" tersendiri, yang jarang bocor ke platform lain, atau dunia di luar sosmed. Alhasil, masih banyak yang gak boikot dan kurang informasi bahwa ada produk yang support Israel. Atau mereka ada yang gak siap untuk";0;1;1;0;in;1583075220998737923;1739588663292612864;Poetrails;https://twitter.com/Poetrails/status/1739632603312066708
Tue Dec 26 13:01:41 +0000 2023;1739632577324163542;"@tanyakanrl Idol pro Israel nantangin kita fansnya dan tertawa melihat kebodohan kita. Tunjukkan kalau kita bisa boikot semua produk Korea Selatan. Meraka harus tahu kitalah yang super power";0;0;0;0;in;1122036244337217536;1739274829470318964;Narasikhamaru;https://twitter.com/Narasikhamaru/status/1739632577324163542
Tue Dec 26 13:01:20 +0000 2023;1739632486970540070;"@anxietyadepti @chewrybom gw ga membenarkan idol yg support israel, but ga semua idol bener bener support israel karena bisa aja mereka udh terlanjur terikat kontrak dari sblm aksi boikot ini but guys, apapun itu kita hrus tetep boikot produk yg pro israel";0;0;0;0;in;1626935675290537985;1739264072787591360;jaehuby;https://twitter.com/jaehuby/status/1739632486970540070
Tue Dec 26 12:48:36 +0000 2023;1739629283340161297;"@starfess “bedain mana konsumsi pribadi mana soft selling” LO SEMUA PAHAM ARTI BOIKOT GA SI? 😭 boikot literally means stop beli produk dari perusahaan yang menyalurkan sumbangan ke israel. mau dia konsumsi pribadi mau dia soft selling TETEP AJA DIA BERKONTRIBUSI KE STARBUCKS &amp  ISRAEL 😭.";0;5;0;2;in;1282901561492951040;1739614789381607857;tidilytired;https://twitter.com/tidilytired/status/1739629283340161297
